ID_Fakta_Akademik,ID_Mahasiswa,ID_MK,ID_Dosen ,ID_Waktu,Jumlah_SKS_Diambil ,Bobot_Nilai,Status_Lulus
35678,43,1389,202,20231014,2,4,Lulus
35679,426,1489,19,20210425,3,4,Lulus
35680,71,1419,199,20230421,3,0,Tidak Lulus
35681,440,1466,114,20220617,3,3,Lulus
35682,500,1356,1,20220116,4,0,Tidak Lulus
35683,158,1336,112,20240907,3,3,Lulus
35684,400,1503,179,20220704,4,2,Lulus
35685,112,1338,122,20220208,3,0,Tidak Lulus
35686,218,1263,50,20220127,3,1,Tidak Lulus
35687,108,1231,2,20211018,3,0,Tidak Lulus
35688,119,1463,85,20230125,2,1,Tidak Lulus
35689,187,1354,242,20221128,2,3,Lulus
35690,304,1236,173,20231003,3,2,Lulus
35691,243,1421,134,20221106,2,0,Tidak Lulus
35692,483,1461,244,20240610,2,3,Lulus
35693,478,1360,77,20210205,2,4,Lulus
35694,261,1288,100,20240110,4,3,Lulus
35695,469,1466,42,20210919,3,3,Lulus
35696,478,1265,235,20220215,2,0,Tidak Lulus
35697,116,1313,126,20220208,3,3,Lulus
35698,32,1259,117,20240915,2,3,Lulus
35699,500,1278,47,20210127,3,0,Tidak Lulus
35700,39,1410,201,20210827,2,3,Lulus
35701,30,1455,125,20231121,2,0,Tidak Lulus
35702,60,1416,211,20231207,3,0,Tidak Lulus
35703,479,1478,170,20241001,3,3,Lulus
35704,108,1266,248,20240511,2,0,Tidak Lulus
35705,416,1248,188,20231023,4,3,Lulus
35706,165,1405,209,20210912,3,0,Tidak Lulus
35707,147,1325,86,20230916,2,1,Tidak Lulus
35708,192,1300,107,20240819,2,1,Tidak Lulus
35709,197,1351,14,20220904,4,4,Lulus
35710,50,1225,167,20230117,2,1,Tidak Lulus
35711,262,1501,82,20220621,2,3,Lulus
35712,412,1483,225,20221017,4,0,Tidak Lulus
35713,413,1295,181,20220903,4,0,Tidak Lulus
35714,161,1335,43,20241105,3,2,Lulus
35715,410,1496,98,20240227,2,4,Lulus
35716,229,1455,161,20220505,2,0,Tidak Lulus
35717,391,1288,58,20210802,4,2,Lulus
35718,326,1436,58,20241216,2,0,Tidak Lulus
35719,93,1504,49,20240620,4,0,Tidak Lulus
35720,328,1427,169,20241217,2,0,Tidak Lulus
35721,496,1309,168,20210811,2,0,Tidak Lulus
35722,261,1491,128,20220819,4,3,Lulus
35723,316,1375,144,20230514,3,1,Tidak Lulus
35724,251,1315,123,20230520,3,0,Tidak Lulus
35725,173,1428,129,20230407,2,4,Lulus
35726,222,1262,226,20240525,3,3,Lulus
35727,299,1480,125,20230921,2,2,Lulus
35728,5,1469,147,20240525,3,4,Lulus
35729,430,1341,39,20240623,3,0,Tidak Lulus
35730,66,1295,21,20211215,4,3,Lulus
35731,395,1386,106,20221102,2,1,Tidak Lulus
35732,6,1246,166,20230205,2,2,Lulus
35733,365,1422,21,20210609,2,2,Lulus
35734,46,1223,133,20230802,2,2,Lulus
35735,90,1304,63,20220618,2,1,Tidak Lulus
35736,301,1446,117,20241124,3,4,Lulus
35737,269,1467,134,20220810,3,0,Tidak Lulus
35738,26,1417,49,20230514,3,1,Tidak Lulus
35739,99,1290,161,20221015,2,2,Lulus
35740,330,1319,184,20240102,2,2,Lulus
35741,307,1436,161,20220116,2,1,Tidak Lulus
35742,439,1462,130,20231001,2,1,Tidak Lulus
35743,385,1274,52,20210220,2,0,Tidak Lulus
35744,60,1305,231,20230709,4,3,Lulus
35745,320,1424,180,20240922,3,0,Tidak Lulus
35746,335,1308,86,20240914,3,0,Tidak Lulus
35747,185,1258,166,20230222,2,3,Lulus
35748,145,1282,45,20240928,4,0,Tidak Lulus
35749,477,1439,100,20230903,3,3,Lulus
35750,87,1504,1,20241027,4,1,Tidak Lulus
35751,303,1417,235,20210909,3,4,Lulus
35752,265,1350,81,20211205,2,3,Lulus
35753,277,1218,228,20240704,2,2,Lulus
35754,498,1391,207,20211128,2,1,Tidak Lulus
35755,85,1357,168,20230408,2,4,Lulus
35756,237,1268,72,20240822,3,1,Tidak Lulus
35757,154,1434,154,20220809,3,4,Lulus
35758,165,1218,91,20230506,2,2,Lulus
35759,200,1249,10,20211128,3,0,Tidak Lulus
35760,270,1510,149,20230216,4,1,Tidak Lulus
35761,300,1311,61,20220321,2,4,Lulus
35762,481,1327,141,20231009,2,0,Tidak Lulus
35763,323,1256,236,20230425,2,1,Tidak Lulus
35764,488,1417,247,20220503,3,0,Tidak Lulus
35765,192,1262,17,20240109,3,2,Lulus
35766,126,1437,133,20230618,3,0,Tidak Lulus
35767,119,1430,15,20220624,3,1,Tidak Lulus
35768,172,1430,113,20231218,3,3,Lulus
35769,214,1344,58,20220225,3,2,Lulus
35770,474,1354,92,20220614,2,0,Tidak Lulus
35771,248,1302,26,20211205,2,0,Tidak Lulus
35772,38,1492,170,20220510,3,3,Lulus
35773,347,1311,237,20220801,2,3,Lulus
35774,1,1297,206,20230717,2,0,Tidak Lulus
35775,344,1503,86,20240702,4,0,Tidak Lulus
35776,28,1273,169,20240713,2,4,Lulus
35777,131,1510,152,20211125,4,2,Lulus
35778,200,1247,39,20230516,4,3,Lulus
35779,284,1361,237,20210423,4,0,Tidak Lulus
35780,474,1276,228,20210220,3,3,Lulus
35781,234,1266,108,20230512,2,1,Tidak Lulus
35782,341,1352,183,20210908,3,1,Tidak Lulus
35783,265,1341,185,20230601,3,0,Tidak Lulus
35784,36,1316,183,20230823,3,4,Lulus
35785,211,1336,173,20230905,3,1,Tidak Lulus
35786,437,1344,38,20210309,3,0,Tidak Lulus
35787,97,1404,158,20210605,3,1,Tidak Lulus
35788,400,1354,40,20210722,2,1,Tidak Lulus
35789,394,1326,183,20230915,3,3,Lulus
35790,326,1344,86,20220802,3,2,Lulus
35791,216,1299,42,20211206,2,1,Tidak Lulus
35792,396,1326,205,20240117,3,4,Lulus
35793,260,1505,11,20210608,4,2,Lulus
35794,465,1310,240,20241006,2,2,Lulus
35795,318,1332,139,20241218,3,2,Lulus
35796,321,1388,166,20240412,1,0,Tidak Lulus
35797,166,1332,81,20230914,3,1,Tidak Lulus
35798,159,1222,182,20220913,3,2,Lulus
35799,53,1259,53,20211007,2,4,Lulus
35800,414,1330,72,20231111,4,3,Lulus
35801,432,1295,166,20210324,4,3,Lulus
35802,212,1373,240,20231117,4,4,Lulus
35803,25,1387,153,20240707,1,3,Lulus
35804,250,1313,40,20241001,3,0,Tidak Lulus
35805,364,1214,168,20210909,4,4,Lulus
35806,196,1218,99,20231117,2,4,Lulus
35807,407,1365,142,20240213,4,4,Lulus
35808,393,1296,66,20210823,3,1,Tidak Lulus
35809,334,1298,106,20230214,2,1,Tidak Lulus
35810,368,1296,179,20221206,3,1,Tidak Lulus
35811,390,1356,236,20240303,4,1,Tidak Lulus
35812,437,1281,102,20230119,4,4,Lulus
35813,396,1417,193,20210709,3,3,Lulus
35814,388,1347,151,20210907,2,0,Tidak Lulus
35815,419,1358,165,20230206,2,2,Lulus
35816,352,1315,63,20241225,3,3,Lulus
35817,392,1436,152,20240305,2,0,Tidak Lulus
35818,154,1298,229,20210604,2,4,Lulus
35819,102,1282,53,20230824,4,1,Tidak Lulus
35820,171,1315,16,20230728,3,2,Lulus
35821,367,1364,63,20220103,3,4,Lulus
35822,373,1327,20,20230411,2,4,Lulus
35823,317,1321,236,20210701,3,2,Lulus
35824,231,1285,60,20211006,2,0,Tidak Lulus
35825,311,1283,16,20230606,3,4,Lulus
35826,251,1404,106,20240328,3,1,Tidak Lulus
35827,109,1372,105,20210317,3,2,Lulus
35828,187,1262,1,20210120,3,1,Tidak Lulus
35829,383,1417,248,20220816,3,3,Lulus
35830,296,1391,131,20230608,2,2,Lulus
35831,372,1364,35,20220126,3,1,Tidak Lulus
35832,80,1471,111,20210421,3,1,Tidak Lulus
35833,357,1350,212,20221211,2,2,Lulus
35834,18,1319,69,20220216,2,4,Lulus
35835,111,1318,229,20221219,2,4,Lulus
35836,222,1384,144,20221221,2,2,Lulus
35837,331,1240,17,20220114,3,2,Lulus
35838,330,1332,12,20220202,3,3,Lulus
35839,384,1418,119,20210511,3,0,Tidak Lulus
35840,388,1305,72,20220915,4,1,Tidak Lulus
35841,34,1230,240,20240608,3,1,Tidak Lulus
35842,348,1316,227,20240808,3,4,Lulus
35843,17,1420,151,20210213,2,1,Tidak Lulus
35844,391,1410,9,20220121,2,2,Lulus
35845,18,1491,34,20210813,4,2,Lulus
35847,465,1449,208,20210727,2,3,Lulus
35848,264,1341,226,20210901,3,2,Lulus
35849,69,1257,105,20220615,2,1,Tidak Lulus
35850,341,1345,95,20220307,2,1,Tidak Lulus
35851,188,1443,235,20230825,2,1,Tidak Lulus
35852,244,1332,183,20230605,3,4,Lulus
35853,334,1401,173,20240615,2,1,Tidak Lulus
35854,316,1342,45,20231116,3,4,Lulus
35855,142,1256,135,20211205,2,2,Lulus
35856,257,1292,86,20230501,2,1,Tidak Lulus
35857,151,1308,228,20240717,3,0,Tidak Lulus
35858,146,1390,26,20240517,2,3,Lulus
35859,209,1324,87,20240927,2,3,Lulus
35860,492,1279,126,20220803,3,0,Tidak Lulus
35861,255,1337,104,20240426,3,1,Tidak Lulus
35862,35,1266,132,20231122,2,0,Tidak Lulus
35863,474,1252,249,20221007,2,1,Tidak Lulus
35864,25,1308,25,20240612,3,1,Tidak Lulus
35865,464,1367,56,20230719,2,2,Lulus
35866,187,1318,95,20210208,2,2,Lulus
35867,206,1224,205,20241116,2,4,Lulus
35868,114,1244,219,20230115,3,2,Lulus
35869,105,1315,27,20231023,3,2,Lulus
35870,139,1342,116,20220613,3,4,Lulus
35871,439,1342,60,20211102,3,0,Tidak Lulus
35872,314,1451,245,20210602,4,4,Lulus
35873,472,1272,104,20220822,3,1,Tidak Lulus
35874,261,1247,168,20221003,4,3,Lulus
35875,244,1472,118,20240428,3,1,Tidak Lulus
35876,256,1224,189,20230316,2,2,Lulus
35877,192,1241,76,20230117,3,4,Lulus
35878,133,1475,49,20231220,3,3,Lulus
35879,287,1365,27,20220201,4,4,Lulus
35880,439,1492,85,20220505,3,2,Lulus
35881,387,1219,94,20210607,2,3,Lulus
35883,127,1381,243,20241106,3,1,Tidak Lulus
35884,236,1279,85,20211207,3,2,Lulus
35885,318,1462,154,20220624,2,3,Lulus
35886,284,1451,30,20220421,4,1,Tidak Lulus
35887,466,1299,147,20241006,2,1,Tidak Lulus
35888,175,1328,176,20230424,3,3,Lulus
35889,435,1346,160,20210920,2,3,Lulus
35890,22,1368,206,20211002,2,3,Lulus
35891,179,1485,224,20240811,4,1,Tidak Lulus
35892,443,1358,143,20230810,2,3,Lulus
35893,125,1497,196,20230523,4,4,Lulus
35894,478,1286,82,20230107,2,3,Lulus
35895,448,1459,247,20241212,3,0,Tidak Lulus
35896,421,1452,116,20230718,3,4,Lulus
35897,116,1418,92,20240126,3,0,Tidak Lulus
35898,457,1311,52,20240518,2,2,Lulus
35899,276,1500,14,20240702,2,0,Tidak Lulus
35900,112,1284,249,20221026,2,1,Tidak Lulus
35901,278,1334,166,20210527,3,2,Lulus
35902,154,1357,177,20240103,2,4,Lulus
35903,206,1312,27,20210319,2,4,Lulus
35904,4,1373,112,20241214,4,1,Tidak Lulus
35905,12,1344,34,20210523,3,1,Tidak Lulus
35906,418,1326,235,20220201,3,3,Lulus
35907,128,1381,184,20240509,3,3,Lulus
35908,182,1501,163,20230811,2,1,Tidak Lulus
35909,90,1461,69,20220309,2,2,Lulus
35910,113,1347,205,20241223,2,4,Lulus
35911,375,1421,133,20221018,2,4,Lulus
35912,412,1274,140,20230916,2,4,Lulus
35913,447,1382,113,20210216,3,2,Lulus
35914,391,1307,186,20220115,3,3,Lulus
35915,483,1362,192,20240518,4,3,Lulus
35916,371,1360,169,20220923,2,4,Lulus
35917,123,1306,43,20230202,4,4,Lulus
35918,460,1242,112,20241209,3,0,Tidak Lulus
35919,373,1498,210,20210208,4,4,Lulus
35920,3,1358,20,20210526,2,0,Tidak Lulus
35921,457,1457,226,20231122,4,4,Lulus
35922,134,1459,239,20211022,3,4,Lulus
35923,243,1421,49,20230626,2,1,Tidak Lulus
35924,10,1502,10,20210817,2,3,Lulus
35925,87,1374,137,20230712,2,0,Tidak Lulus
35926,217,1299,158,20220305,2,1,Tidak Lulus
35927,36,1361,56,20211127,4,1,Tidak Lulus
35928,35,1260,136,20230311,2,4,Lulus
35929,11,1332,128,20231114,3,3,Lulus
35930,233,1506,232,20230821,2,3,Lulus
35931,474,1243,235,20221121,3,1,Tidak Lulus
35932,469,1478,51,20220609,3,1,Tidak Lulus
35933,222,1355,153,20220520,4,1,Tidak Lulus
35934,222,1235,196,20220114,3,0,Tidak Lulus
35935,1,1344,242,20230925,3,3,Lulus
35936,467,1451,53,20210707,4,0,Tidak Lulus
35937,246,1452,213,20230422,3,0,Tidak Lulus
35938,237,1268,148,20241109,3,2,Lulus
35939,178,1469,8,20240528,3,4,Lulus
35940,465,1500,126,20240708,2,3,Lulus
35941,72,1277,125,20220625,3,4,Lulus
35942,84,1221,165,20240718,3,2,Lulus
35943,273,1274,54,20211205,2,1,Tidak Lulus
35944,93,1223,22,20230125,2,0,Tidak Lulus
35945,371,1321,150,20220223,3,2,Lulus
35946,135,1495,78,20231209,2,4,Lulus
35947,129,1358,33,20240205,2,3,Lulus
35948,17,1460,54,20231003,2,4,Lulus
35949,425,1219,128,20210925,2,0,Tidak Lulus
35950,299,1467,206,20220219,3,3,Lulus
35951,27,1265,221,20220314,2,4,Lulus
35952,166,1286,120,20220519,2,0,Tidak Lulus
35953,149,1478,44,20241005,3,1,Tidak Lulus
35954,25,1235,30,20210110,3,3,Lulus
35955,173,1408,230,20240727,2,4,Lulus
35956,189,1384,104,20220506,2,0,Tidak Lulus
35957,379,1366,38,20240822,2,4,Lulus
35958,299,1403,182,20241005,3,3,Lulus
35959,291,1279,168,20230505,3,1,Tidak Lulus
35960,213,1302,190,20220422,2,4,Lulus
35961,85,1290,154,20230205,2,3,Lulus
35962,425,1433,50,20240504,3,1,Tidak Lulus
35963,224,1419,244,20240402,3,2,Lulus
35964,286,1339,199,20221125,3,3,Lulus
35965,302,1226,116,20230919,3,1,Tidak Lulus
35966,41,1456,240,20241008,2,1,Tidak Lulus
35967,253,1256,141,20210621,2,2,Lulus
35968,145,1218,32,20231103,2,0,Tidak Lulus
35969,297,1487,178,20231209,2,2,Lulus
35970,145,1272,75,20220713,3,3,Lulus
35971,39,1478,93,20210612,3,0,Tidak Lulus
35972,407,1432,134,20230903,3,2,Lulus
35973,374,1385,36,20230517,3,1,Tidak Lulus
35974,176,1223,11,20220522,2,0,Tidak Lulus
35975,37,1484,33,20241203,4,1,Tidak Lulus
35976,234,1446,5,20230925,3,3,Lulus
35977,262,1316,38,20210105,3,1,Tidak Lulus
35978,367,1428,233,20210518,2,4,Lulus
35979,63,1496,103,20240911,2,3,Lulus
35980,408,1342,71,20210307,3,3,Lulus
35981,352,1310,185,20210703,2,1,Tidak Lulus
35982,345,1326,248,20231117,3,1,Tidak Lulus
35983,339,1276,100,20220403,3,2,Lulus
35984,191,1433,196,20230526,3,2,Lulus
35985,450,1443,124,20221216,2,3,Lulus
35986,222,1423,32,20221224,3,1,Tidak Lulus
35987,405,1239,133,20230809,2,3,Lulus
35988,264,1405,35,20240918,3,0,Tidak Lulus
35989,255,1281,69,20220423,4,2,Lulus
35990,381,1271,247,20220822,3,3,Lulus
35991,66,1408,152,20230122,2,1,Tidak Lulus
35992,88,1405,171,20220524,3,4,Lulus
35994,140,1255,145,20240716,3,2,Lulus
35995,305,1451,104,20241024,4,0,Tidak Lulus
35996,56,1368,97,20210308,2,2,Lulus
35997,474,1395,175,20210305,2,0,Tidak Lulus
35998,421,1316,227,20240809,3,3,Lulus
35999,51,1219,163,20240506,2,1,Tidak Lulus
36000,28,1298,93,20240912,2,1,Tidak Lulus
36001,424,1262,9,20220625,3,3,Lulus
36002,349,1321,71,20210516,3,3,Lulus
36003,398,1334,228,20210802,3,0,Tidak Lulus
36004,107,1294,182,20230212,4,4,Lulus
36005,100,1463,91,20240728,2,1,Tidak Lulus
36006,423,1430,139,20230716,3,4,Lulus
36007,155,1363,102,20210127,3,1,Tidak Lulus
36008,419,1269,28,20220526,3,4,Lulus
36009,209,1255,172,20210426,3,2,Lulus
36010,349,1328,201,20210301,3,0,Tidak Lulus
36011,466,1502,120,20240206,2,4,Lulus
36012,114,1412,122,20240215,3,3,Lulus
36013,419,1386,43,20231108,2,1,Tidak Lulus
36014,252,1312,220,20240828,2,1,Tidak Lulus
36015,89,1471,224,20241212,3,2,Lulus
36016,24,1221,94,20230520,3,3,Lulus
36017,253,1382,26,20220327,3,4,Lulus
36018,161,1437,244,20240411,3,1,Tidak Lulus
36019,189,1428,69,20230728,2,3,Lulus
36020,12,1290,203,20210926,2,3,Lulus
36021,135,1484,108,20221102,4,1,Tidak Lulus
36022,3,1397,170,20230127,3,4,Lulus
36023,393,1449,98,20240706,2,3,Lulus
36024,421,1308,26,20241002,3,0,Tidak Lulus
36025,491,1411,124,20221116,3,0,Tidak Lulus
36026,266,1426,30,20240416,2,4,Lulus
36027,170,1458,165,20230511,4,0,Tidak Lulus
36028,316,1292,85,20230527,2,3,Lulus
36029,127,1380,140,20220308,2,4,Lulus
36030,224,1240,136,20210507,3,4,Lulus
36031,309,1249,104,20230405,3,0,Tidak Lulus
36032,177,1245,22,20241028,3,2,Lulus
36033,462,1374,94,20220724,2,3,Lulus
36034,486,1289,127,20230812,3,1,Tidak Lulus
36035,114,1477,176,20211013,2,1,Tidak Lulus
36036,58,1243,53,20211011,3,1,Tidak Lulus
36037,52,1465,155,20220809,3,0,Tidak Lulus
36038,370,1306,173,20241009,4,1,Tidak Lulus
36039,228,1490,80,20220522,3,0,Tidak Lulus
36040,405,1367,37,20240404,2,0,Tidak Lulus
36041,254,1219,249,20240721,2,0,Tidak Lulus
36042,499,1405,75,20240211,3,0,Tidak Lulus
36043,354,1499,4,20240227,4,3,Lulus
36044,135,1360,26,20211025,2,3,Lulus
36045,468,1413,236,20230809,2,2,Lulus
36046,250,1297,89,20210620,2,3,Lulus
36047,339,1471,65,20210721,3,1,Tidak Lulus
36048,203,1485,225,20210319,4,2,Lulus
36049,232,1254,106,20241020,4,0,Tidak Lulus
36050,374,1354,112,20240622,2,4,Lulus
36051,253,1327,199,20241103,2,3,Lulus
36052,48,1382,183,20241215,3,2,Lulus
36053,488,1468,106,20240327,3,3,Lulus
36054,19,1259,30,20210628,2,0,Tidak Lulus
36055,284,1374,36,20240315,2,1,Tidak Lulus
36056,425,1500,231,20240209,2,0,Tidak Lulus
36057,325,1427,234,20210818,2,2,Lulus
36058,266,1485,111,20220423,4,4,Lulus
36059,460,1315,244,20230808,3,2,Lulus
36060,390,1307,49,20230518,3,3,Lulus
36061,58,1365,83,20240801,4,3,Lulus
36062,98,1235,146,20220208,3,2,Lulus
36063,288,1424,213,20231118,3,4,Lulus
36064,444,1486,92,20240519,2,0,Tidak Lulus
36065,324,1424,141,20240713,3,3,Lulus
36066,293,1243,75,20231027,3,3,Lulus
36067,324,1258,157,20231215,2,4,Lulus
36068,354,1501,67,20220104,2,2,Lulus
36069,451,1366,178,20220807,2,3,Lulus
36070,123,1363,210,20230218,3,0,Tidak Lulus
36071,333,1356,96,20221016,4,1,Tidak Lulus
36072,422,1318,197,20210517,2,4,Lulus
36073,271,1404,197,20220614,3,1,Tidak Lulus
36074,464,1359,234,20211123,3,3,Lulus
36075,141,1333,148,20230618,2,3,Lulus
36076,25,1399,166,20220816,3,1,Tidak Lulus
36077,419,1289,149,20210620,3,2,Lulus
36078,86,1255,66,20221118,3,0,Tidak Lulus
36079,314,1245,99,20210812,3,4,Lulus
36080,443,1370,21,20220811,4,4,Lulus
36081,283,1217,214,20240306,2,4,Lulus
36082,324,1327,93,20220619,2,0,Tidak Lulus
36083,417,1259,152,20220516,2,4,Lulus
36084,78,1373,198,20240914,4,1,Tidak Lulus
36085,419,1395,64,20230117,2,2,Lulus
36086,263,1309,214,20240515,2,1,Tidak Lulus
36087,440,1249,234,20210501,3,0,Tidak Lulus
36088,408,1421,135,20240320,2,3,Lulus
36089,28,1459,220,20240421,3,4,Lulus
36090,350,1479,71,20220623,3,3,Lulus
36091,338,1253,56,20241220,2,2,Lulus
36092,257,1442,114,20210317,3,2,Lulus
36093,171,1319,247,20210806,2,0,Tidak Lulus
36094,381,1322,38,20220616,3,0,Tidak Lulus
36095,43,1261,144,20211223,3,3,Lulus
36096,345,1444,69,20221106,3,3,Lulus
36097,177,1271,132,20221006,3,0,Tidak Lulus
36098,117,1419,119,20240516,3,0,Tidak Lulus
36099,107,1300,28,20220504,2,1,Tidak Lulus
36100,371,1357,209,20220122,2,0,Tidak Lulus
36101,460,1353,18,20240114,4,0,Tidak Lulus
36102,404,1218,95,20240802,2,1,Tidak Lulus
36103,78,1232,205,20240708,2,4,Lulus
36104,282,1293,187,20230808,2,2,Lulus
36105,155,1350,236,20240224,2,0,Tidak Lulus
36106,331,1499,92,20210605,4,3,Lulus
36107,463,1450,37,20210701,4,1,Tidak Lulus
36108,179,1268,224,20241102,3,2,Lulus
36109,344,1501,38,20220726,2,3,Lulus
36110,405,1326,224,20210109,3,1,Tidak Lulus
36111,185,1389,76,20211115,2,0,Tidak Lulus
36112,499,1493,59,20231025,2,2,Lulus
36113,28,1266,110,20210220,2,1,Tidak Lulus
36114,304,1417,1,20230406,3,0,Tidak Lulus
36115,30,1258,199,20220911,2,0,Tidak Lulus
36116,126,1226,196,20220705,3,3,Lulus
36117,223,1434,203,20230904,3,4,Lulus
36118,62,1214,4,20230519,4,1,Tidak Lulus
36119,348,1379,49,20210726,2,3,Lulus
36120,332,1437,168,20240906,3,2,Lulus
36121,72,1418,167,20210718,3,3,Lulus
36122,199,1443,202,20220215,2,3,Lulus
36123,377,1347,248,20240309,2,4,Lulus
36124,227,1435,23,20240416,3,4,Lulus
36125,194,1361,235,20220327,4,1,Tidak Lulus
36126,162,1475,181,20230320,3,0,Tidak Lulus
36127,297,1380,107,20210104,2,0,Tidak Lulus
36128,205,1360,250,20230623,2,4,Lulus
36129,53,1389,68,20230522,2,3,Lulus
36130,383,1352,211,20240326,3,3,Lulus
36131,264,1397,190,20220619,3,1,Tidak Lulus
36132,416,1243,89,20211026,3,2,Lulus
36133,301,1368,159,20210320,2,2,Lulus
36134,30,1235,111,20240125,3,2,Lulus
36135,19,1346,175,20240220,2,2,Lulus
36136,439,1223,58,20240815,2,1,Tidak Lulus
36137,406,1298,213,20241025,2,4,Lulus
36138,238,1244,65,20230505,3,2,Lulus
36139,496,1498,249,20210411,4,3,Lulus
36140,289,1471,212,20210121,3,3,Lulus
36141,340,1402,211,20230726,3,1,Tidak Lulus
36142,325,1408,48,20231101,2,3,Lulus
36143,435,1498,196,20211206,4,0,Tidak Lulus
36144,76,1315,6,20220225,3,3,Lulus
36145,48,1279,180,20210914,3,0,Tidak Lulus
36146,248,1473,75,20221203,3,0,Tidak Lulus
36147,159,1409,183,20210825,2,4,Lulus
36148,192,1424,122,20220503,3,3,Lulus
36149,319,1381,60,20220726,3,1,Tidak Lulus
36150,447,1310,89,20210222,2,4,Lulus
36151,136,1353,240,20210701,4,0,Tidak Lulus
36152,377,1270,198,20210813,3,3,Lulus
36153,312,1503,137,20240308,4,3,Lulus
36154,290,1420,125,20220608,2,0,Tidak Lulus
36155,330,1258,131,20221120,2,4,Lulus
36156,181,1403,68,20231108,3,4,Lulus
36157,441,1350,16,20240206,2,4,Lulus
36158,77,1412,227,20230627,3,4,Lulus
36159,23,1494,189,20220720,1,0,Tidak Lulus
36160,151,1308,128,20220508,3,2,Lulus
36161,306,1305,101,20211108,4,2,Lulus
36162,240,1382,117,20230612,3,4,Lulus
36163,94,1417,160,20230321,3,1,Tidak Lulus
36164,147,1325,147,20231111,2,4,Lulus
36165,233,1240,6,20220606,3,3,Lulus
36166,194,1481,138,20211004,2,4,Lulus
36167,46,1505,126,20240201,4,2,Lulus
36168,220,1399,242,20230216,3,1,Tidak Lulus
36169,90,1309,72,20241103,2,0,Tidak Lulus
36170,322,1217,134,20230105,2,4,Lulus
36171,113,1251,184,20230822,2,4,Lulus
36172,362,1275,52,20241104,3,1,Tidak Lulus
36173,129,1423,239,20221110,3,3,Lulus
36174,324,1396,104,20230106,3,0,Tidak Lulus
36175,332,1352,71,20210823,3,3,Lulus
36176,222,1353,243,20230926,4,4,Lulus
36177,496,1369,68,20220822,4,3,Lulus
36178,120,1488,221,20241207,2,4,Lulus
36179,110,1235,177,20240906,3,0,Tidak Lulus
36180,411,1448,239,20210316,2,1,Tidak Lulus
36181,27,1257,137,20220921,2,0,Tidak Lulus
36182,208,1260,234,20230307,2,0,Tidak Lulus
36183,132,1510,24,20241101,4,3,Lulus
36184,304,1292,50,20241224,2,1,Tidak Lulus
36185,144,1330,32,20220820,4,1,Tidak Lulus
36186,23,1399,229,20221017,3,3,Lulus
36187,326,1366,153,20210422,2,4,Lulus
36188,240,1356,189,20210306,4,2,Lulus
36189,270,1255,197,20230117,3,3,Lulus
36190,319,1306,163,20230926,4,3,Lulus
36191,12,1343,53,20220212,2,1,Tidak Lulus
36192,495,1219,119,20240812,2,4,Lulus
36193,480,1295,244,20220501,4,0,Tidak Lulus
36194,29,1319,163,20210624,2,2,Lulus
36195,422,1218,156,20240502,2,3,Lulus
36196,313,1457,140,20210418,4,1,Tidak Lulus
36197,364,1392,201,20231110,2,0,Tidak Lulus
36198,359,1217,169,20220418,2,2,Lulus
36199,95,1506,82,20230925,2,0,Tidak Lulus
36200,91,1350,40,20230503,2,4,Lulus
36201,229,1498,96,20221020,4,3,Lulus
36202,440,1446,235,20220101,3,4,Lulus
36203,483,1434,85,20240316,3,0,Tidak Lulus
36204,178,1458,95,20220120,4,0,Tidak Lulus
36205,213,1325,161,20231221,2,2,Lulus
36206,107,1233,220,20210913,3,3,Lulus
36207,235,1407,1,20240122,2,0,Tidak Lulus
36208,308,1373,158,20220201,4,0,Tidak Lulus
36209,413,1447,172,20240609,3,0,Tidak Lulus
36210,388,1250,242,20220123,2,1,Tidak Lulus
36211,432,1469,71,20221121,3,3,Lulus
36212,84,1472,189,20220102,3,3,Lulus
36213,123,1288,64,20240914,4,3,Lulus
36214,32,1309,138,20220502,2,4,Lulus
36215,494,1422,86,20211119,2,3,Lulus
36216,341,1503,95,20240109,4,3,Lulus
36217,133,1374,147,20210813,2,1,Tidak Lulus
