ID_Fakta_Publikasi,ID_Dosen,ID_Jurnal,ID_Waktu,Jumlah_Sitasi,Jumlah_Publikasi
12473,175,6,20240421,79,5
12474,25,2,20241001,7,5
12475,65,3,20221219,89,2
12476,25,11,20220412,52,1
12477,213,6,20220704,21,4
12478,130,11,20220601,3,5
12479,113,11,20210202,74,4
12480,138,1,20240507,60,5
12481,156,13,20230218,78,5
12482,8,4,20241125,7,2
12483,238,8,20211120,24,2
12484,215,10,20220514,48,2
12485,200,11,20230319,61,1
12486,137,1,20230818,30,4
12487,216,4,20210125,15,3
12488,62,14,20210111,45,3
12489,37,2,20210521,35,5
12490,46,12,20240321,53,4
12491,241,14,20210602,77,2
12492,199,10,20221225,53,5
12493,144,12,20230922,74,4
12494,197,3,20221101,23,1
12495,6,14,20241226,99,2
12496,148,1,20220706,16,2
12497,135,13,20240312,53,3
12498,53,9,20210618,32,3
12499,160,4,20240627,49,2
12500,183,14,20241107,82,5
12501,139,5,20211107,46,4
12502,170,2,20220103,75,4
12503,112,9,20210610,67,4
12504,91,1,20241117,55,1
12505,123,7,20220505,15,1
12506,219,9,20210727,73,4
12507,238,10,20231227,97,4
12508,128,12,20220513,18,2
12509,149,13,20240304,1,4
12510,43,8,20220721,19,1
12511,245,7,20231021,55,4
12512,161,8,20240319,60,1
12513,47,5,20240525,18,1
12514,71,11,20221127,84,1
12515,213,11,20230114,25,4
12516,197,13,20210901,61,2
12517,234,10,20220227,17,4
12518,167,10,20210717,79,1
12519,126,7,20230508,90,2
12520,84,9,20210328,26,5
12521,222,13,20210911,82,3
12522,19,8,20210219,20,5
12523,29,10,20220320,61,1
12524,160,11,20210621,92,1
12525,12,10,20221009,12,5
12526,6,12,20240806,36,5
12527,156,1,20210702,11,2
12528,207,1,20230628,51,4
12529,84,9,20240603,88,5
12530,6,13,20241024,90,3
12531,149,14,20211206,89,4
12532,38,13,20210619,86,5
12533,22,12,20241119,34,1
12534,207,1,20240520,11,4
12535,87,12,20210306,52,1
12536,120,3,20210727,3,2
12537,240,13,20220608,70,5
12538,94,9,20220713,94,5
12539,198,5,20220915,3,5
12540,207,9,20241112,71,3
12541,243,1,20220611,78,5
12542,73,14,20220603,64,2
12543,87,5,20231104,51,4
12544,192,3,20230508,38,1
12545,106,10,20240225,27,4
12546,42,13,20240221,54,5
12547,234,6,20241028,45,3
12548,249,10,20230516,99,1
12549,37,1,20230407,38,1
12550,180,13,20210111,37,4
12551,3,12,20220528,94,5
12552,91,12,20220717,30,3
12553,218,1,20240706,47,2
12554,17,8,20230519,90,2
12555,115,7,20230109,2,2
12556,84,7,20231207,2,1
12557,52,12,20230408,50,5
12558,169,2,20240226,46,3
12559,49,12,20230425,89,3
12560,103,3,20210322,51,5
12561,201,13,20220211,93,1
12562,143,6,20231220,93,4
12563,125,7,20220726,46,5
12564,4,13,20231215,57,5
12565,236,14,20240203,29,2
12566,73,13,20230506,44,2
12567,51,5,20241208,29,2
12568,165,5,20231119,1,1
12569,207,13,20240304,69,1
12570,22,14,20231109,10,4
12571,203,12,20240721,13,5
12572,86,8,20221204,74,2
12573,53,3,20240314,17,3
12574,116,8,20230710,37,2
12575,146,14,20240307,12,5
12576,190,13,20240810,37,5
12577,59,2,20240104,78,5
12578,181,3,20231107,89,1
12579,198,2,20221207,19,4
12580,88,14,20220626,8,4
12581,137,13,20241004,74,4
12582,197,12,20221013,73,1
12583,21,3,20220311,57,5
12584,241,14,20211009,2,4
12585,184,13,20231106,98,2
12586,85,12,20240908,61,2
12587,26,14,20230822,10,4
12588,74,8,20220428,92,5
12589,137,4,20210111,19,1
12590,147,6,20210326,64,5
12591,28,13,20240616,64,3
12592,207,4,20231109,8,3
12593,134,3,20220103,34,2
12594,6,4,20211125,69,4
12595,130,10,20220927,88,3
12596,67,8,20240408,83,4
12597,98,4,20221101,49,3
12598,60,11,20240528,22,1
12599,94,5,20210411,10,3
12600,195,3,20230709,65,2
12601,43,11,20231224,13,2
12602,124,12,20210424,39,4
12603,45,2,20230406,78,5
12604,185,14,20240908,53,4
12605,130,6,20240105,20,3
12606,107,2,20231003,66,1
12607,179,7,20230107,6,5
12608,75,1,20241019,96,4
12609,79,7,20241120,98,4
12610,200,7,20230607,0,3
12611,227,12,20240621,93,5
12612,97,4,20220827,1,2
12613,23,8,20241010,60,1
12614,189,2,20220924,30,5
12615,101,3,20210307,38,4
12616,190,8,20211209,26,1
12617,204,8,20240621,88,4
12618,187,13,20240702,8,2
12619,25,11,20221120,51,3
12620,57,6,20241109,59,2
12621,68,11,20240508,94,3
12622,229,6,20240305,96,4
12623,94,12,20220917,26,4
12624,145,14,20230703,60,2
12625,92,4,20221001,17,5
12626,232,6,20240726,51,5
12627,29,7,20240827,36,3
12628,98,10,20211103,50,3
12629,178,13,20240911,54,3
12630,180,11,20220624,2,5
12631,184,8,20210726,54,1
12632,183,2,20210510,34,5
12633,156,4,20230603,64,4
12634,153,6,20220927,72,2
12635,32,10,20230213,87,2
12636,133,10,20241120,96,2
12637,186,9,20240307,92,2
12638,160,10,20230610,83,5
12639,59,12,20210718,83,5
12640,201,5,20230204,95,3
12641,5,4,20210223,50,5
12642,164,10,20241009,24,5
12643,111,8,20210214,18,1
12644,152,8,20210318,88,3
12645,179,4,20240310,81,2
12646,228,4,20230728,67,1
12647,214,7,20240125,19,4
12648,16,14,20240426,0,3
12649,210,5,20220606,18,2
12650,84,5,20230802,36,4
12651,23,3,20210806,73,4
12652,75,6,20240104,40,2
12653,62,11,20230101,4,1
12654,71,5,20230116,30,2
12655,49,2,20240728,3,3
12656,91,14,20241128,39,2
12657,141,12,20221109,42,4
12658,52,10,20210512,58,1
12659,12,5,20210920,79,2
12660,148,2,20220404,4,5
12661,53,6,20230608,3,3
12662,134,5,20210208,42,3
12663,169,11,20211015,93,4
12664,144,9,20230128,74,1
12665,181,11,20240918,59,4
12666,128,3,20221226,41,5
12667,101,10,20211121,69,4
12668,81,14,20240603,57,2
12669,68,9,20210819,27,2
12670,100,13,20240423,63,5
12671,32,13,20230701,0,4
12672,9,3,20210508,16,5
12673,220,13,20230225,22,5
12674,43,2,20210721,55,3
12675,88,4,20210901,68,5
12676,109,14,20241022,28,5
12677,69,7,20220519,19,5
12678,160,9,20231227,20,1
12679,139,14,20221006,26,1
12680,135,2,20220502,18,3
12681,132,9,20231011,75,1
12682,40,1,20240517,23,3
12683,237,13,20220324,4,3
12684,50,4,20240521,60,1
12685,127,3,20210623,70,5
12686,12,1,20210227,55,2
12687,59,12,20230309,38,1
12688,82,13,20211215,79,5
12689,58,11,20220211,41,3
12690,194,11,20230701,48,5
12691,63,8,20220813,94,1
12692,59,7,20210514,63,2
12693,62,12,20211111,6,1
12694,13,1,20221024,31,4
12695,232,2,20230902,2,4
12696,48,12,20220325,22,4
12697,74,5,20210803,65,1
12698,204,11,20240507,16,5
12699,97,3,20231216,90,5
12700,82,5,20240603,68,2
12701,135,5,20230728,49,3
12702,221,6,20220628,16,4
12703,140,6,20220622,33,1
12704,199,13,20220321,38,2
12705,28,7,20230806,87,1
12706,237,4,20221227,33,1
12707,8,8,20230108,79,2
12708,62,9,20210226,9,2
12709,177,1,20221012,28,5
12710,218,13,20230107,9,1
12711,76,6,20240909,40,5
12712,99,14,20211211,45,3
12713,44,3,20231114,72,1
12714,43,4,20220216,61,2
12715,8,11,20210711,2,4
12716,55,4,20210503,91,3
12717,120,3,20220406,51,2
12718,137,10,20241124,21,4
12719,134,12,20230116,52,3
12720,246,6,20240227,84,4
12721,198,4,20230224,59,5
12722,107,4,20230928,22,2
12723,227,3,20210716,27,5
12724,66,1,20240110,32,3
12725,140,9,20210111,46,3
12726,250,13,20240608,46,2
12727,103,10,20240916,99,4
12728,71,13,20240607,80,4
12729,18,12,20210705,1,3
12730,152,11,20221127,71,1
12731,140,14,20211212,63,4
12732,247,10,20220813,31,2
12733,42,1,20210302,45,1
12734,187,8,20230303,80,3
12735,69,10,20240725,77,4
12736,78,13,20240711,8,5
12737,215,9,20210504,62,2
12738,90,7,20210907,94,4
12739,114,6,20210314,43,3
12740,170,7,20210822,19,2
12741,80,14,20231101,98,4
12742,75,13,20240615,61,3
12743,126,6,20240408,79,4
12744,190,3,20240314,20,2
12745,248,6,20210217,79,3
12746,207,8,20220426,56,4
12747,132,14,20211116,26,2
12748,177,4,20240316,99,2
12749,65,13,20221125,40,4
12750,27,12,20230428,33,1
12751,240,13,20220418,2,4
12752,103,11,20220620,41,3
12753,152,12,20210616,52,5
12754,36,3,20240401,60,5
12755,25,7,20210719,3,4
12756,18,10,20211228,5,4
12757,233,9,20220328,18,1
12758,42,12,20220511,55,5
12759,133,3,20230305,19,1
12760,29,9,20210918,86,2
12761,108,12,20210815,57,4
12762,228,9,20240611,19,2
12763,28,2,20210621,36,2
12764,68,12,20230218,67,3
12765,4,7,20230217,3,2
12766,192,4,20241124,63,3
12767,143,3,20220308,38,2
12768,39,2,20211016,85,3
12769,56,9,20240919,57,1
12770,103,7,20211219,17,4
12771,138,13,20211119,30,5
12772,211,1,20240128,66,4
12773,67,7,20220326,35,5
12774,88,1,20240928,81,1
12775,191,14,20210119,39,3
12776,158,8,20230510,5,1
12777,232,1,20220119,31,2
12778,54,2,20220611,39,5
12779,49,3,20210227,53,5
12780,150,10,20220827,19,3
12781,10,8,20211115,32,3
12782,127,8,20210703,44,2
12783,2,4,20220904,57,2
12784,193,6,20210622,70,2
12785,63,13,20240615,3,4
12786,235,3,20230606,93,3
12787,19,10,20210708,18,3
12788,62,14,20231011,62,4
12789,74,5,20220912,18,5
12790,137,14,20210118,53,2
12791,109,1,20230312,89,5
12792,68,2,20230628,19,1
12793,45,5,20211001,89,3
12794,13,6,20240603,88,1
12795,17,13,20230621,68,1
12796,107,3,20210924,34,2
12797,42,4,20240607,25,2
12798,172,8,20221102,17,4
12799,131,14,20231206,25,5
12800,117,8,20240316,16,4
12801,119,13,20220404,17,1
12802,185,2,20221215,87,2
12803,224,11,20210706,40,4
12804,46,7,20210120,54,1
12805,126,5,20230710,45,5
12806,204,13,20230522,47,3
12807,38,10,20230805,82,3
12808,118,10,20220908,81,2
12809,110,4,20220323,35,1
12810,144,4,20230614,86,2
12811,28,10,20230603,78,3
12812,216,8,20220511,66,5
12813,241,3,20210705,26,4
12814,182,1,20230421,25,3
12815,45,5,20210704,59,1
12816,33,13,20240123,83,1
12817,99,1,20221103,81,1
12818,102,2,20240416,30,5
12819,212,9,20221218,20,2
12820,92,12,20221214,53,5
12821,178,8,20220701,32,2
12822,194,3,20220703,35,3
12823,26,10,20240820,3,3
12824,109,10,20210812,43,4
12825,141,5,20210212,84,5
12826,78,11,20220205,20,2
12827,181,4,20240306,23,1
12828,195,4,20211012,41,5
12829,155,5,20220302,68,2
12830,161,11,20211120,9,3
12831,162,6,20220706,97,1
12832,122,7,20210921,10,3
12833,42,10,20211110,45,5
12834,40,2,20231122,66,1
12835,75,4,20221109,99,1
12836,239,10,20210206,42,1
12837,29,12,20241015,73,5
12838,241,1,20240407,19,1
12839,20,8,20230216,54,3
12840,188,8,20220501,8,2
12841,33,14,20211223,69,3
12842,165,5,20221113,24,1
12843,18,8,20230722,5,1
12844,32,10,20230901,12,1
12845,198,9,20240723,80,1
12846,81,2,20230123,53,1
12847,118,9,20220928,79,2
12848,58,7,20211202,89,2
12849,69,1,20211220,77,3
12850,126,11,20230721,58,2
12851,157,14,20241202,40,1
12852,152,2,20230409,66,5
12853,200,14,20210812,96,1
12854,147,12,20221225,78,2
12855,102,10,20240824,47,4
12856,154,5,20210309,76,5
12857,223,7,20220807,81,3
12858,46,6,20240905,61,5
12859,185,13,20210102,58,1
12860,218,14,20231217,5,5
12861,134,2,20240515,69,3
12862,182,13,20220427,23,4
12863,29,13,20230107,70,3
12864,231,2,20210721,57,1
12865,158,6,20241015,44,3
12866,14,6,20231217,25,1
12867,224,3,20220419,39,1
12868,205,10,20211119,56,5
12869,96,6,20221127,41,4
12870,51,14,20231117,55,1
12871,221,14,20240604,46,2
12872,45,4,20210525,25,1
12873,5,14,20241127,95,2
12874,36,11,20221012,84,2
12875,116,12,20230226,80,3
12876,114,7,20240410,74,2
12877,221,2,20220801,96,1
12878,137,14,20221005,26,2
12879,88,10,20241112,28,3
12880,19,12,20240816,19,2
12881,134,9,20230215,68,4
12882,194,8,20220713,38,2
12883,116,6,20210805,93,4
12884,227,7,20241023,21,2
12885,129,9,20220411,62,1
12886,63,6,20240311,11,5
12887,34,10,20240116,62,3
12888,109,8,20220512,14,3
12889,37,3,20230105,33,4
12890,13,9,20221004,95,5
12891,195,12,20240607,80,5
12892,180,1,20210820,3,1
12893,40,4,20240711,88,5
12894,29,3,20220307,10,2
12895,206,1,20221219,57,5
12896,229,10,20210903,37,2
12897,4,10,20230817,55,2
12898,188,12,20220210,42,3
12899,115,6,20230208,48,4
12900,112,10,20221207,71,4
12901,78,2,20230919,10,4
12902,195,2,20240824,57,4
12903,36,10,20220701,32,5
12904,221,5,20230212,38,3
12905,57,6,20241108,73,4
12906,236,1,20230823,45,5
12907,205,4,20221027,64,4
12908,100,5,20240523,24,3
12909,179,3,20210705,81,5
12910,82,11,20240313,16,4
12911,38,14,20240927,44,5
12912,182,2,20210810,79,5
12913,92,11,20230610,87,2
12914,59,6,20241011,33,1
12915,237,8,20230817,47,4
12916,223,4,20220912,40,4
12917,226,1,20220612,56,1
12918,69,3,20210627,44,2
12919,51,11,20231206,52,3
12920,191,4,20220126,10,1
12921,31,8,20220613,95,2
12922,26,8,20221027,47,2
12923,16,12,20240214,25,1
12924,104,12,20240805,48,3
12925,37,9,20221214,93,2
12926,86,11,20241210,51,5
12927,86,3,20240407,95,2
12928,158,6,20231220,39,1
12929,189,6,20240525,69,1
12930,100,14,20230903,44,3
12931,127,5,20230310,47,1
12932,2,1,20240202,61,1
12933,99,10,20230225,92,4
12934,147,1,20240922,98,3
12935,204,7,20231209,90,3
12936,193,6,20230521,57,2
12937,24,3,20240925,65,2
12938,92,8,20241121,65,5
12939,182,12,20210325,34,3
12940,129,8,20210303,58,4
12941,142,11,20211224,1,1
12942,84,12,20241207,37,1
12943,169,10,20230902,48,3
12944,173,4,20211223,86,3
12945,227,9,20210807,47,3
12946,250,6,20221016,92,3
12947,159,2,20240826,44,4
12948,73,10,20210907,5,1
12949,139,8,20210405,83,4
12950,192,1,20230721,3,4
12951,49,7,20220410,18,1
12952,190,10,20221227,99,5
12953,70,7,20220728,72,3
12954,125,5,20210712,48,2
12955,86,10,20240227,5,4
12956,139,10,20230903,7,5
12957,85,8,20240626,91,5
12958,60,12,20240628,3,5
12959,234,1,20210212,47,5
12960,36,12,20210408,39,5
12961,170,5,20220513,55,3
12962,248,11,20210612,16,5
12963,209,9,20220208,88,5
12964,231,5,20220524,93,2
12965,250,1,20240215,59,2
12966,208,4,20230410,59,3
12967,197,10,20240115,79,3
12968,173,8,20210209,16,3
12969,96,11,20230312,91,1
12970,9,7,20210621,69,5
12971,211,9,20231117,85,2
12972,171,8,20210210,76,3
12973,203,14,20231026,57,1
12974,150,12,20241223,49,3
12975,123,13,20220322,66,1
12976,76,6,20221112,69,2
12977,16,8,20241103,52,1
12978,163,7,20241116,48,3
12979,162,3,20220213,96,4
12980,85,1,20230311,45,1
12981,29,13,20230307,36,4
12982,114,3,20221115,42,1
12983,129,9,20221211,34,1
12984,250,5,20220815,78,4
12985,245,6,20230119,37,3
12986,208,8,20241221,56,1
12987,231,4,20240203,40,5
12988,186,12,20210106,3,5
12989,212,8,20221014,4,4
12990,62,8,20210825,82,2
12991,142,4,20220804,68,1
12992,99,2,20220606,71,2
12993,240,10,20221222,58,5
12994,116,5,20210907,75,3
12995,105,3,20240419,86,3
12996,205,4,20231117,7,5
12997,233,9,20210228,92,1
12998,211,7,20210211,43,1
12999,62,5,20210213,41,1
13000,189,3,20240426,22,2
13001,230,5,20210802,1,1
13002,24,8,20231213,79,2
13003,140,11,20220907,7,3
13004,171,7,20241201,51,5
13005,235,4,20210808,53,5
13006,164,11,20220622,27,3
13007,218,11,20230919,80,4
13008,80,4,20210322,53,5
13009,39,10,20210311,30,3
13010,190,1,20240708,51,5
13011,95,13,20241120,67,3
13012,118,11,20220414,53,5
13013,16,3,20240819,60,1
13014,53,10,20231209,63,2
13015,22,9,20240804,13,5
13016,11,5,20210810,26,1
13017,42,3,20210304,13,2
13018,15,1,20220217,12,1
13019,24,10,20220825,20,1
13020,138,12,20240815,20,1
13021,95,9,20210205,27,2
13022,156,5,20241108,73,5
13023,82,8,20230802,56,5
13024,47,6,20231123,90,5
13025,141,1,20240412,26,4
13026,181,10,20210610,6,4
13027,92,14,20230328,52,3
13028,30,11,20210628,82,4
13029,242,7,20241225,23,5
13030,21,8,20220926,6,1
13031,230,9,20220904,89,2
13032,4,13,20210317,6,4
13033,20,3,20230408,53,4
13034,219,5,20220723,10,3
13035,34,12,20220212,43,3
13036,155,13,20230114,26,1
13037,60,4,20211026,12,2
13038,194,5,20231026,88,3
13039,174,1,20241106,64,1
13040,196,13,20231128,76,3
13041,5,13,20240608,46,3
13042,78,1,20230720,52,3
13043,33,5,20240917,19,4
13044,136,3,20210227,61,5
13045,214,10,20220716,40,5
13046,91,3,20230401,98,2
13047,22,5,20240923,67,5
13048,124,11,20220115,67,1
13049,243,1,20241107,50,1
13050,204,4,20240404,40,3
13051,15,5,20210105,5,4
13052,196,13,20230305,11,1
13053,83,5,20240124,49,3
13054,236,4,20210924,83,1
13055,244,4,20240905,9,1
13056,178,3,20211226,47,1
13057,93,11,20230125,64,1
13058,36,6,20220306,35,2
13059,67,11,20231205,65,5
13060,236,6,20230113,48,4
13061,46,1,20220917,46,2
13062,56,11,20230920,41,2
13063,77,4,20240227,10,1
13064,188,11,20240118,10,4
13065,32,14,20221126,23,5
13066,43,3,20220808,1,3
13067,17,7,20241126,54,2
13068,162,3,20220619,37,5
13069,28,9,20230223,39,1
13070,42,6,20240709,9,3
13071,173,13,20211202,92,2
13072,67,4,20230412,88,2
13073,49,5,20240128,68,2
13074,214,5,20211211,67,4
13075,87,13,20211124,14,5
13076,173,2,20210914,44,2
13077,34,5,20221127,41,5
13078,163,14,20231021,13,1
13079,187,12,20240328,21,1
13080,9,2,20230722,89,1
13081,68,13,20221108,31,4
13082,127,8,20210812,33,3
13083,147,12,20220402,49,5
13084,151,13,20240521,61,2
13085,133,6,20220221,57,2
13086,166,8,20241204,8,5
13087,201,3,20220324,87,1
13088,29,2,20210413,81,1
13089,215,13,20240228,57,2
13090,22,4,20230928,57,2
13091,71,10,20220104,72,2
13092,240,5,20231106,20,1
13093,175,8,20221225,60,5
13094,217,3,20240522,37,3
13095,52,3,20240124,90,4
13096,193,11,20230818,73,4
13097,52,4,20230121,67,3
13098,42,3,20211017,37,1
13099,109,6,20241121,53,2
13100,179,11,20230515,10,1
13101,159,14,20210807,14,4
13102,4,5,20211116,81,3
13103,207,8,20240820,88,5
13104,64,4,20240105,66,4
13105,93,9,20240911,2,1
13106,206,12,20220622,72,3
13107,79,3,20240602,46,3
13108,189,1,20210123,83,2
13109,33,10,20230226,64,4
13110,217,13,20240511,43,3
13111,47,14,20230703,60,4
13112,250,3,20220416,63,3
13113,1,8,20220625,7,1
13114,212,1,20230706,50,1
13115,175,10,20240405,89,5
13116,71,1,20240822,66,1
13117,243,11,20220602,16,5
13118,239,2,20230122,47,2
13119,93,3,20211224,0,3
13120,84,13,20210919,69,4
13121,168,2,20220410,69,4
13122,139,4,20240619,66,2
13123,90,12,20240703,82,5
13124,60,11,20210407,42,4
13125,113,9,20220224,58,5
13126,125,1,20210526,89,4
13127,106,7,20240118,98,3
13128,246,3,20241026,15,2
13129,242,8,20211110,66,3
13130,162,2,20230715,92,5
13131,167,12,20230611,34,3
13132,7,5,20240823,38,4
13133,59,5,20231019,16,4
13134,228,2,20240502,76,3
13135,157,9,20220815,28,3
13136,186,14,20230118,70,4
13137,248,5,20240301,1,1
13138,67,12,20220323,32,5
13139,136,5,20210928,2,5
13140,194,10,20240203,56,3
13141,51,7,20211025,88,4
13142,121,8,20230920,26,5
13143,5,4,20230813,52,1
13144,147,5,20220714,4,2
13145,187,4,20220607,33,5
13146,101,8,20240906,51,1
13147,61,1,20210521,37,3
13148,227,5,20210712,47,1
13149,63,11,20210222,53,4
13150,49,8,20220617,0,4
13151,161,13,20221124,26,4
13152,246,2,20231108,87,3
13153,115,12,20230725,28,3
13154,196,5,20230209,65,1
13155,142,5,20210911,96,5
13156,94,11,20231120,86,2
13157,233,3,20211021,62,3
13158,199,9,20220322,0,1
13159,69,12,20210314,31,2
13160,53,13,20220421,11,3
13161,97,2,20241225,88,4
13162,243,6,20211010,93,3
13163,76,3,20231228,78,5
13164,122,5,20220415,32,4
13165,116,2,20231128,35,2
13166,43,14,20230311,93,5
13167,215,7,20241222,16,4
13168,160,1,20240616,34,5
13169,181,9,20220404,48,2
13170,100,5,20210303,7,4
13171,36,3,20210818,15,5
13172,178,7,20230207,57,1
13173,39,3,20230626,42,2
13174,161,3,20210514,21,4
13175,117,3,20221101,33,1
13176,99,14,20220627,35,4
13177,177,13,20220409,86,1
13178,23,12,20240520,46,3
13179,219,2,20230323,90,4
13180,119,13,20230812,87,2
13181,178,11,20220304,35,2
13182,30,1,20210909,82,2
13183,15,2,20220515,95,4
13184,6,1,20230803,19,4
13185,169,7,20230112,40,4
13186,57,8,20221222,68,5
13187,183,12,20240427,16,1
13188,182,3,20220428,72,5
13189,140,1,20230614,45,2
13190,196,12,20231209,3,5
13191,192,2,20241001,68,5
13192,169,1,20211104,96,5
13193,80,13,20210901,81,4
13194,183,1,20210928,23,5
13195,139,7,20220504,59,5
13196,148,3,20230826,47,1
13197,104,12,20240111,31,1
13198,213,13,20241005,95,3
13199,201,11,20220221,33,2
13200,164,2,20230224,8,2
13201,197,4,20231220,40,1
13202,19,3,20230421,15,5
13203,10,9,20230302,40,3
13204,234,3,20211122,11,2
13205,106,11,20220212,88,2
13206,71,6,20221127,98,5
13207,180,12,20240918,90,2
13208,237,12,20220428,27,5
13209,239,13,20220718,75,5
13210,128,4,20221124,61,5
13211,205,10,20241027,27,3
13212,246,10,20240228,47,4
13213,156,11,20230501,50,2
13214,146,8,20240822,17,4
13215,48,2,20231203,12,2
13216,190,4,20221016,26,4
13217,234,13,20220220,81,5
13218,43,8,20211103,85,3
13219,95,4,20220321,20,5
13220,60,3,20211027,80,3
